Temperature,Humidity,Battery_Level,fault
55.46,70.36,68.03,1
21.08,57.69,47.4,0
36.45,34.51,67.69,1
4.49,63.68,5.65,0
11.61,94.15,79.55,1
34.65,83.31,13.22,1
19.62,96.82,48.2,1
7.46,85.17,73.53,1
23.57,93.79,9.3,1
34.9,63.04,6.05,1
17.09,43.05,9.84,0
31.13,42.68,63.67,0
26.21,49.47,76.44,0
14.02,87.52,47.99,1
63.74,98.01,9.43,1
8.24,86.45,69.4,1
27.0,89.48,32.98,1
50.44,55.69,86.87,1
13.2,60.81,5.12,0
30.36,47.78,74.1,0
39.59,49.8,83.97,1
7.41,65.13,8.76,0
56.67,61.06,55.57,1
31.99,49.96,55.23,0
7.62,54.53,7.36,0
34.43,62.94,12.1,1
21.14,62.79,56.13,0
34.95,74.07,18.11,1
56.06,90.65,9.07,1
27.59,59.36,62.99,0
39.94,62.55,80.86,1
21.55,58.02,61.08,0
36.2,68.97,12.99,1
12.49,50.24,6.77,0
24.56,86.86,81.86,1
36.94,66.82,3.54,1
25.95,58.2,88.35,0
9.21,64.96,92.42,0
25.45,56.41,82.85,0
34.25,81.82,7.03,1
24.84,36.28,11.45,1
23.81,69.52,67.18,0
47.53,90.47,2.09,1
9.71,96.46,36.39,1
44.96,89.4,8.53,1
10.08,34.97,19.76,0
10.45,38.4,6.87,0
9.58,39.54,10.11,0
38.82,84.34,22.25,1
13.0,66.27,55.1,0
4.39,58.49,5.36,0
48.8,94.24,12.42,1
44.84,91.45,9.47,1
49.63,62.41,41.52,1
18.15,36.42,43.32,0
9.98,97.47,70.57,1
37.76,68.47,7.82,1
30.59,52.32,69.97,0
25.67,96.1,4.49,1
20.17,60.96,88.13,0
35.6,88.65,20.45,1
23.26,98.46,4.19,1
16.76,71.28,70.96,0
7.06,45.38,64.59,0
11.51,73.79,13.16,0
24.05,39.77,47.49,0
8.05,38.93,51.46,0
27.47,86.08,3.78,1
35.96,81.18,9.54,1
51.81,93.96,4.78,1
32.3,66.44,94.23,0
7.33,64.08,10.38,0
16.96,60.34,87.49,0
4.48,38.32,17.18,0
27.7,60.57,48.87,0
47.25,81.5,9.83,1
32.69,62.36,8.04,1
20.04,68.24,54.99,0
49.33,70.89,76.99,1
32.31,95.94,6.93,1
30.94,97.96,67.24,1
30.59,41.48,65.3,0
39.43,85.85,12.15,1
28.0,61.62,0.62,1
20.55,63.34,48.75,0
21.08,100.0,9.29,1
16.36,45.06,60.34,0
29.01,52.87,78.95,0
52.84,83.33,12.94,1
34.0,84.04,14.79,1
29.31,57.68,72.34,0
6.91,68.07,58.65,0
19.5,88.37,61.9,1
8.38,39.6,36.25,0
24.87,96.57,9.5,1
10.75,64.4,14.48,0
13.33,60.81,8.99,0
11.1,67.65,15.5,0
25.68,94.5,12.82,1
49.27,50.79,77.7,1
37.16,81.26,16.38,1
39.7,54.64,56.73,1
26.18,94.65,3.43,1
60.7,84.68,13.13,1
18.87,95.15,75.25,1
63.84,93.87,12.3,1
28.45,63.2,54.96,0
30.01,65.94,14.66,1
25.52,44.62,54.17,0
12.63,81.28,83.34,1
22.37,55.22,90.32,0
31.03,92.13,99.03,1
32.96,83.59,13.46,1
58.64,97.48,9.7,1
14.85,98.12,73.6,1
31.84,65.37,3.4,1
13.9,71.93,31.0,0
10.25,48.12,7.5,0
53.98,87.25,9.31,1
11.48,97.23,37.12,1
36.22,81.63,15.36,1
43.16,68.16,10.68,1
48.52,87.86,4.34,1
23.4,86.05,6.97,1
23.66,50.5,71.6,0
20.03,71.86,36.26,0
45.98,44.84,93.17,1
43.64,50.3,64.52,1
18.33,52.13,49.14,0
15.17,38.52,72.91,0
12.54,50.37,98.6,0
14.59,55.62,81.87,0
23.9,58.9,56.35,0
9.83,41.18,12.37,0
36.58,55.08,64.49,1
31.26,77.94,19.9,1
44.83,95.84,11.05,1
39.1,99.91,4.57,1
43.98,97.13,10.71,1
3.07,61.63,14.72,0
8.57,35.82,8.49,0
28.81,94.64,9.14,1
7.97,69.56,3.32,0
58.01,88.4,8.8,1
20.59,55.95,83.35,0
19.09,88.32,0.2,1
42.01,49.07,84.1,1
31.27,62.74,50.52,0
53.43,46.46,97.08,1
17.85,67.69,34.98,0
33.67,76.58,16.93,1
11.95,60.8,15.07,0
46.71,68.14,99.01,1
27.4,98.57,90.1,1
35.49,45.84,1.04,1
13.44,88.42,33.6,1
37.57,38.86,6.56,1
40.45,40.55,55.62,1
25.76,91.36,12.84,1
13.57,36.25,12.31,0
21.2,87.95,63.71,1
34.24,85.45,21.13,1
47.43,54.94,50.64,1
24.04,46.54,62.11,0
57.76,37.52,42.84,1
10.72,43.86,62.41,0
6.98,66.67,9.22,0
29.33,62.58,56.16,0
10.57,63.99,60.2,0
33.88,81.21,20.3,1
7.77,88.38,36.17,1
46.92,60.28,72.76,1
4.96,36.02,6.03,0
20.14,70.0,94.05,0
31.07,75.78,13.31,1
43.04,85.71,19.62,1
49.39,91.75,11.26,1
47.29,69.07,32.26,1
45.96,92.92,10.93,1
27.83,69.77,74.71,0
10.79,59.96,4.11,0
35.52,59.61,4.13,1
29.86,43.13,87.9,0
24.76,90.0,5.35,1
46.83,63.22,47.7,1
24.86,98.2,47.52,1
20.42,88.9,68.41,1
26.73,67.16,72.71,0
29.37,55.27,73.02,0
14.64,61.46,18.12,0
31.12,83.3,18.99,1
27.68,73.37,13.7,1
29.87,79.38,13.33,1
26.74,95.16,5.17,1
4.8,56.56,18.82,0
33.0,83.65,14.76,1
47.54,52.48,26.84,1
3.82,55.97,6.98,0
4.41,65.03,37.88,0
29.4,56.53,85.84,0
57.91,67.89,82.24,1
35.08,74.05,14.66,1
17.33,96.79,43.96,1
32.38,56.84,3.21,1
13.46,87.13,66.34,1
25.1,41.59,90.36,0
23.24,97.86,3.08,1
21.43,76.18,62.35,0
33.18,48.32,0.6,1
28.64,54.64,94.51,0
24.44,97.44,57.0,1
15.55,60.25,18.46,0
28.29,93.15,82.4,1
32.51,63.29,84.11,0
31.14,53.9,73.18,0
20.57,87.78,63.04,1
9.87,51.63,49.0,0
5.72,68.42,20.19,0
2.11,68.81,19.47,0
39.55,48.91,6.4,1
36.76,78.69,12.88,1
38.47,83.48,17.36,1
34.69,60.85,87.08,1
62.78,99.17,4.8,1
63.2,85.13,12.68,1
11.3,54.95,14.65,0
29.94,62.41,94.09,0
29.15,62.43,7.7,1
58.45,62.98,51.26,1
28.83,41.08,62.71,0
47.22,35.73,92.13,1
14.98,70.43,53.15,0
26.3,65.98,74.73,0
18.06,62.47,78.55,0
11.17,66.7,48.92,0
4.51,32.5,5.63,0
33.39,75.28,19.76,1
61.76,90.65,13.51,1
44.1,66.46,33.67,1
2.95,71.62,85.31,0
39.99,56.04,41.98,1
15.43,75.55,25.13,0
41.53,98.4,6.86,1
16.86,39.13,12.03,0
14.25,92.24,69.0,1
41.3,56.86,72.25,1
32.27,79.64,15.95,1
28.15,66.33,12.26,1
13.03,60.61,6.69,0
28.66,62.61,46.34,0
32.34,89.85,4.29,1
6.64,56.61,64.35,0
24.1,64.12,44.0,0
34.04,68.49,85.25,0
13.93,56.83,4.9,0
29.06,88.25,1.3,1
35.38,89.38,15.69,1
36.2,61.93,41.68,1
36.81,82.27,19.6,1
35.23,74.44,18.36,1
54.35,39.77,90.92,1
31.6,56.98,6.53,1
13.66,59.86,3.76,0
29.04,85.33,50.02,1
23.05,84.78,33.07,1
25.91,70.62,7.58,1
6.74,35.04,12.02,0
32.92,37.75,13.92,1
21.95,94.65,11.55,1
23.72,52.28,2.4,1
4.11,63.3,57.97,0
25.21,53.42,47.9,0
52.51,46.76,74.37,1
25.4,84.62,60.07,1
29.74,72.69,15.18,1
22.98,72.53,90.19,0
2.76,56.12,95.8,0
18.24,96.77,92.71,1
40.96,51.09,65.99,1
3.95,62.62,12.17,0
28.99,61.01,10.69,1
4.26,63.66,15.88,0
25.92,51.83,61.35,0
52.02,87.69,3.09,1
23.1,94.18,4.4,1
31.84,88.15,2.13,1
54.94,58.24,97.14,1
22.61,46.52,11.9,1
9.39,86.63,73.05,1
49.63,41.09,85.17,1
33.54,87.69,14.16,1
54.38,34.21,74.83,1
34.04,62.34,3.57,1
33.09,49.48,60.33,1
7.54,62.0,68.34,0
33.48,43.16,60.78,1
20.57,40.44,35.25,0
40.3,89.09,15.98,1
49.14,91.66,1.97,1
9.71,57.49,12.89,0
19.02,76.05,64.51,0
15.9,60.63,16.87,0
35.99,66.18,24.42,1
16.89,59.91,17.82,0
34.75,42.99,4.78,1
4.4,33.96,7.73,0
45.75,54.36,48.54,1
23.58,98.65,5.48,1
62.63,96.56,9.48,1
15.63,61.72,80.9,0
63.22,92.75,3.33,1
7.34,63.9,7.72,0
59.19,85.57,10.47,1
26.49,61.28,52.25,0
19.36,99.97,42.52,1
29.34,56.4,81.56,0
61.78,96.38,0.94,1
44.73,48.38,50.85,1
22.98,63.37,83.46,0
30.96,99.34,9.56,1
57.7,66.29,78.06,1
9.75,68.43,53.7,0
28.53,96.67,1.72,1
6.69,95.11,33.63,1
23.02,51.17,54.91,0
26.52,55.39,13.33,1
21.08,66.35,1.37,1
25.36,80.8,24.45,1
26.36,55.68,53.3,0
34.81,46.7,61.36,1
45.33,100.0,14.15,1
4.89,51.0,50.59,0
33.88,59.76,73.06,1
22.75,51.34,49.23,0
30.03,60.63,60.02,0
7.31,50.63,12.88,0
10.7,72.45,45.52,0
18.5,57.82,98.62,0
60.49,100.0,5.34,1
11.11,73.86,35.02,0
30.75,62.17,93.1,0
56.91,91.6,11.03,1
24.75,66.76,45.94,0
37.19,68.39,74.38,1
29.69,91.16,6.61,1
28.55,66.35,92.59,0
5.87,61.25,3.54,0
39.11,77.84,14.36,1
48.92,96.59,9.16,1
6.88,85.93,95.18,1
23.21,50.68,62.84,0
21.96,37.72,49.55,0
39.34,90.47,18.34,1
15.35,98.12,76.9,1
8.08,47.3,84.24,0
16.56,84.87,34.4,1
15.78,44.3,5.73,0
28.46,62.88,77.46,0
7.41,48.21,10.41,0
38.06,76.53,17.33,1
42.16,56.31,48.61,1
36.99,40.72,13.09,1
49.35,83.35,10.67,1
10.18,55.26,6.49,0
38.56,62.31,2.14,1
23.88,52.6,48.44,0
41.2,98.15,2.92,1
40.74,61.95,100.0,1
6.5,60.71,49.02,0
39.2,78.36,22.62,1
37.49,97.68,6.27,1
53.56,87.48,3.57,1
34.73,80.54,19.27,1
34.6,83.1,14.17,1
17.78,36.83,92.56,0
30.57,45.21,60.82,0
10.37,46.44,17.88,0
54.02,40.74,47.55,1
36.6,58.56,38.44,1
10.44,65.34,12.12,0
37.86,39.69,13.16,1
40.35,86.93,9.46,1
23.08,89.5,45.46,1
26.36,93.37,49.4,1
36.84,39.11,28.94,1
40.49,91.72,7.17,1
39.82,81.84,20.03,1
21.49,62.2,44.27,0
19.0,66.87,4.93,0
12.69,94.37,65.14,1
26.14,100.0,82.02,1
35.61,85.93,22.0,1
34.97,87.23,18.9,1
47.28,81.4,4.75,1
29.31,57.29,66.84,0
24.09,98.08,9.57,1
9.18,74.54,46.38,0
8.1,99.7,91.89,1
36.64,86.39,10.08,1
32.85,60.85,3.13,1
36.51,74.22,85.44,1
25.11,69.44,66.96,0
37.49,79.23,17.23,1
38.13,71.94,8.2,1
8.41,94.83,30.54,1
32.67,77.97,20.08,1
29.9,57.16,66.96,0
17.47,93.62,40.54,1
26.63,97.29,4.52,1
5.78,54.5,18.02,0
25.5,91.37,3.78,1
25.94,64.41,45.12,0
52.41,93.61,4.85,1
26.02,93.97,98.18,1
15.92,99.54,47.12,1
7.68,59.95,40.63,0
7.85,46.9,44.14,0
56.93,53.76,86.88,1
61.95,89.41,0.38,1
38.83,52.95,8.89,1
42.55,56.78,37.62,1
4.06,34.26,13.49,0
65.91,78.51,4.82,1
41.13,76.16,4.79,1
56.12,65.76,92.96,1
16.16,89.31,84.23,1
4.93,38.02,11.03,0
40.26,39.24,4.65,1
24.9,71.75,69.35,0
38.14,58.75,72.82,1
41.74,83.58,14.54,1
10.95,71.34,17.44,0
4.07,94.56,37.29,1
21.59,89.82,34.96,1
6.69,41.58,71.74,0
21.97,91.56,35.51,1
25.31,60.21,13.97,1
11.74,86.52,39.7,1
54.12,91.69,2.64,1
32.82,58.08,57.2,0
32.16,73.67,11.77,1
23.54,48.61,87.6,0
51.32,69.03,35.5,1
6.56,66.8,16.46,0
58.6,82.94,7.88,1
18.6,66.49,22.3,0
6.6,55.59,95.64,0
25.23,87.99,26.57,1
9.48,50.26,5.84,0
56.11,100.0,3.75,1
6.64,74.06,69.05,0
25.5,63.01,64.09,0
21.65,41.81,4.73,1
7.96,49.46,45.91,0
35.43,78.28,20.4,1
46.43,36.83,68.26,1
3.57,59.09,55.53,0
20.09,50.56,96.64,0
15.49,100.0,64.38,1
27.71,69.76,76.6,0
24.97,50.66,9.05,1
28.1,67.54,3.96,1
21.6,54.13,86.25,0
46.66,77.09,15.25,1
26.48,95.0,11.37,1
22.36,45.4,58.2,0
25.77,93.31,8.18,1
12.17,36.35,17.49,0
27.92,42.83,0.0,1
23.81,52.68,85.93,0
34.62,87.76,9.94,1
36.33,52.63,2.08,1
52.65,52.17,38.48,1
12.4,41.4,18.59,0
14.06,89.31,52.89,1
6.64,48.56,68.24,0
2.04,45.72,8.19,0
17.46,38.77,16.07,0
30.25,96.18,3.56,1
23.33,44.53,2.24,1
12.26,49.19,8.34,0
37.27,77.73,19.88,1
29.83,48.27,49.04,0
15.65,61.22,46.78,0
8.94,88.36,71.63,1
28.04,85.43,60.99,1
35.55,75.94,16.46,1
44.18,50.74,43.06,1
24.7,45.5,74.85,0
23.85,100.0,3.94,1
12.72,84.37,64.12,1
18.71,35.72,62.33,0
36.34,45.86,3.44,1
19.17,64.12,43.39,0
36.48,89.76,13.35,1
41.09,84.49,1.29,1
53.53,33.68,94.44,1
14.28,98.93,74.22,1
11.13,94.52,62.63,1
40.42,99.03,12.13,1
12.91,67.24,11.3,0
27.59,55.04,68.6,0
11.97,39.9,4.53,0
7.02,56.8,76.45,0
43.28,50.74,82.09,1
16.09,44.74,40.01,0
38.14,81.7,0.0,1
28.59,69.72,2.9,1
14.09,37.27,13.84,0
41.03,70.43,0.0,1
26.43,93.04,9.83,1
10.08,66.07,44.57,0
21.11,97.85,9.29,1
36.95,85.78,0.79,1
15.63,67.4,56.01,0
7.82,43.94,9.62,0
26.16,63.3,63.94,0
31.45,87.96,11.72,1
27.91,52.7,73.79,0
11.62,55.63,17.16,0
25.6,99.73,40.86,1
3.92,66.09,97.36,0
27.8,48.12,9.2,1
33.11,96.44,13.34,1
12.34,54.14,14.59,0
15.79,39.15,41.03,0
28.45,47.97,51.91,0
33.15,55.11,91.25,1
6.74,59.4,19.29,0
17.84,47.59,69.75,0
10.7,86.26,98.63,1
10.3,51.52,57.58,0
29.38,63.64,10.69,1
13.07,71.16,56.13,0
29.94,91.7,4.33,1
39.63,89.4,20.58,1
30.97,57.14,55.64,0
17.25,51.05,10.8,0
13.04,45.55,13.74,0
28.97,61.87,47.77,0
32.65,76.25,22.86,1
3.63,65.25,18.41,0
53.18,50.74,51.11,1
63.23,89.13,10.81,1
22.9,48.25,4.18,1
47.65,87.23,7.98,1
7.01,68.34,84.06,0
10.33,64.09,78.72,0
5.4,70.24,49.69,0
4.75,74.82,66.67,0
14.83,41.62,55.86,0
17.47,47.94,5.76,0
42.89,91.96,8.75,1
12.3,97.2,68.35,1
43.86,98.15,14.24,1
41.76,37.44,54.45,1
15.67,63.65,64.49,0
13.02,46.08,17.99,0
55.03,35.12,96.92,1
24.6,51.45,2.04,1
13.95,93.74,100.0,1
22.17,49.4,66.88,0
36.34,57.71,91.64,1
29.15,61.54,72.91,0
33.2,75.37,11.5,1
57.29,72.98,68.15,1
36.2,89.63,1.37,1
28.85,41.42,62.81,0
8.59,92.9,91.7,1
25.81,84.19,10.13,1
27.22,49.44,63.83,0
5.94,69.64,30.67,0
31.72,62.93,71.7,0
32.54,68.96,22.34,1
7.89,48.29,13.51,0
13.8,36.38,12.67,0
30.18,88.86,17.83,1
18.11,46.2,9.18,0
9.48,93.57,81.74,1
23.09,57.88,51.37,0
14.32,63.75,3.9,0
52.35,43.33,48.14,1
14.37,35.89,10.99,0
10.52,70.04,19.08,0
15.9,61.3,9.37,0
53.02,59.37,93.07,1
34.63,76.56,24.93,1
36.62,39.21,99.67,1
25.95,82.15,20.87,1
40.29,80.98,20.2,1
7.56,72.3,70.32,0
6.95,63.75,72.52,0
48.73,93.33,7.23,1
29.85,34.69,2.15,1
25.32,93.4,4.0,1
41.75,88.09,7.12,1
43.07,84.43,2.74,1
35.46,64.98,41.12,1
43.3,90.37,5.21,1
26.7,43.6,91.1,0
45.86,39.18,77.81,1
8.02,99.29,39.08,1
16.61,43.25,5.64,0
27.77,43.78,3.12,1
9.56,46.77,13.53,0
22.56,47.48,75.81,0
9.04,44.82,8.29,0
51.04,92.37,2.22,1
30.3,47.93,92.06,0
28.35,75.42,13.13,1
13.68,68.38,66.9,0
16.35,39.61,78.34,0
29.96,42.01,8.44,1
62.37,91.95,6.36,1
47.25,99.34,4.95,1
12.23,61.85,41.22,0
31.99,82.99,21.58,1
35.2,37.3,12.27,1
40.44,78.1,21.02,1
14.43,65.8,7.68,0
6.93,73.19,4.49,0
26.75,48.28,68.89,0
53.16,37.91,85.03,1
26.9,85.92,9.58,1
45.3,93.41,2.64,1
34.85,67.31,11.07,1
2.7,68.97,18.73,0
29.2,93.63,6.59,1
45.86,56.67,63.02,1
2.5,39.78,17.3,0
39.71,93.48,1.68,1
48.83,69.07,58.18,1
43.09,98.07,5.44,1
55.86,66.58,76.94,1
15.77,72.67,32.19,0
20.99,93.02,3.53,1
59.63,92.04,7.28,1
28.98,65.42,11.85,1
12.41,53.1,19.01,0
29.45,57.0,52.99,0
41.02,46.33,82.68,1
9.32,69.72,16.03,0
2.76,55.49,9.24,0
59.21,91.24,2.82,1
38.33,37.47,36.33,1
25.26,68.93,94.11,0
50.23,85.82,8.24,1
24.94,51.61,0.59,1
9.3,51.9,15.67,0
34.53,49.27,4.32,1
8.21,56.25,13.1,0
57.35,96.91,10.68,1
28.07,86.64,80.48,1
28.7,84.09,27.02,1
58.03,64.76,45.72,1
31.54,59.68,58.5,0
33.81,84.17,13.57,1
36.42,81.17,23.4,1
19.9,46.1,54.11,0
10.47,89.42,58.72,1
25.83,91.08,9.52,1
19.71,51.93,64.47,0
39.35,67.18,40.88,1
34.04,75.68,20.93,1
5.52,62.93,76.7,0
27.79,51.14,64.78,0
29.53,46.74,0.39,1
55.23,71.61,64.76,1
16.68,67.79,5.98,0
8.0,67.78,36.52,0
21.02,90.18,37.36,1
37.12,77.31,12.86,1
30.6,89.46,9.3,1
21.03,48.59,79.19,0
19.08,93.75,77.35,1
28.55,57.77,77.93,0
10.55,80.07,31.18,0
14.86,61.38,36.51,0
47.19,90.25,3.2,1
21.1,55.44,56.36,0
4.41,61.78,4.32,0
1.9,42.34,48.21,0
27.84,43.91,58.21,0
14.89,38.85,2.92,0
24.6,58.8,52.4,0
11.2,57.84,96.59,0
10.16,51.88,10.3,0
8.96,61.6,11.02,0
29.58,51.25,70.64,0
11.15,64.5,41.76,0
57.41,57.13,79.23,1
37.43,71.75,64.02,1
31.89,66.91,86.07,0
31.8,83.99,14.48,1
41.8,90.99,4.39,1
35.11,49.81,71.92,1
12.57,87.06,72.51,1
31.6,64.2,55.61,0
16.47,100.0,52.75,1
32.3,87.68,13.84,1
32.59,77.27,15.4,1
66.88,83.87,5.37,1
37.99,82.17,13.3,1
36.26,53.66,0.26,1
30.96,43.77,86.23,0
35.04,61.33,8.53,1
9.16,58.22,91.64,0
19.7,74.95,42.39,0
29.36,79.99,20.58,1
34.02,76.52,13.77,1
12.99,58.78,12.01,0
4.32,53.13,72.18,0
34.78,56.23,3.16,1
38.67,41.59,51.01,1
2.48,33.28,86.64,0
13.38,49.91,63.53,0
27.03,60.27,85.14,0
28.83,47.5,50.22,0
15.27,47.96,3.05,0
0.71,71.98,11.43,0
41.06,80.36,12.78,1
8.98,75.56,68.11,0
2.13,71.47,13.14,0
23.97,50.24,93.35,0
20.21,49.79,63.24,0
5.13,35.43,16.03,0
5.29,44.39,11.84,0
55.68,58.3,37.44,1
6.63,54.14,13.77,0
42.0,73.49,14.42,1
11.46,44.31,4.2,0
48.11,98.09,12.9,1
24.97,53.06,89.95,0
20.11,47.14,76.34,0
22.78,90.88,0.27,1
16.36,93.39,52.45,1
28.65,54.69,6.56,1
40.01,44.05,5.92,1
34.59,45.67,3.2,1
41.14,42.67,43.55,1
34.22,57.91,71.01,1
34.23,60.9,1.0,1
26.37,74.51,14.9,1
6.89,67.03,79.87,0
5.66,44.96,8.98,0
32.27,56.31,79.03,0
31.18,56.63,0.0,1
29.42,58.38,61.58,0
26.83,55.26,52.62,0
8.4,36.65,15.47,0
35.62,95.52,14.85,1
24.04,59.08,69.54,0
8.94,97.59,60.71,1
8.83,98.61,26.0,1
34.52,78.3,14.62,1
26.87,96.7,94.78,1
4.63,47.23,88.36,0
33.88,47.53,6.75,1
11.62,75.94,53.39,0
23.09,47.45,76.37,0
7.13,41.53,75.94,0
10.13,63.31,45.22,0
59.85,100.0,8.09,1
23.93,46.22,69.22,0
50.63,89.59,9.67,1
27.35,78.65,15.36,1
27.71,57.7,83.53,0
47.62,91.13,8.35,1
32.31,87.33,10.9,1
12.87,41.16,15.89,0
27.64,63.98,60.87,0
19.0,71.09,31.15,0
38.8,61.46,9.06,1
28.32,66.18,46.68,0
10.44,85.57,89.74,1
8.02,41.29,4.36,0
28.33,40.42,7.06,1
11.39,60.68,49.51,0
13.76,69.81,44.55,0
42.61,94.53,17.83,1
16.31,48.98,4.57,0
15.74,47.95,17.76,0
11.91,96.01,28.63,1
25.9,55.56,78.34,0
14.16,66.12,40.67,0
10.03,88.31,76.89,1
52.69,98.66,8.14,1
32.16,37.7,2.75,1
34.05,63.9,43.36,1
21.44,97.01,94.08,1
14.27,58.45,7.04,0
57.58,64.69,67.26,1
19.83,97.1,74.52,1
27.84,87.5,5.62,1
33.72,35.69,9.88,1
34.54,63.79,2.69,1
18.12,63.68,55.19,0
30.11,67.77,7.73,1
40.92,56.28,7.66,1
24.53,56.42,89.35,0
19.39,62.7,46.6,0
61.46,90.0,1.51,1
31.56,56.99,93.89,0
40.34,42.58,60.98,1
14.94,55.3,77.31,0
21.92,54.04,68.88,0
12.67,40.29,19.07,0
11.25,70.02,41.21,0
12.89,73.21,85.1,0
8.6,47.9,7.12,0
38.56,93.2,9.45,1
5.39,51.75,12.45,0
24.73,67.8,58.33,0
11.46,66.42,5.86,0
35.68,41.03,61.13,1
30.81,62.91,2.5,1
26.75,57.48,76.15,0
44.18,63.07,28.89,1
8.74,37.94,4.72,0
38.04,42.43,1.14,1
8.37,62.81,38.21,0
58.76,59.14,60.73,1
31.59,59.22,61.31,0
31.38,82.14,18.8,1
5.65,70.72,15.77,0
30.24,58.01,10.27,1
13.59,86.37,69.43,1
62.5,83.47,5.15,1
45.01,50.3,100.0,1
8.48,70.87,68.32,0
62.99,90.8,0.0,1
50.13,50.35,65.36,1
39.26,51.8,30.0,1
22.18,49.3,45.85,0
29.09,92.12,6.71,1
26.53,67.1,2.5,1
14.25,59.9,75.32,0
31.21,44.76,91.61,0
18.27,68.52,4.01,0
13.58,42.11,56.78,0
10.46,87.53,87.78,1
24.35,65.36,62.55,0
37.87,65.23,9.61,1
36.86,39.35,3.57,1
25.44,87.02,83.68,1
44.94,89.22,4.65,1
29.06,90.32,13.26,1
63.41,84.67,3.26,1
65.92,95.51,12.83,1
30.94,54.25,12.85,1
11.62,57.02,96.51,0
54.87,68.07,71.22,1
29.4,47.27,4.4,1
31.82,54.3,4.94,1
56.46,87.79,11.6,1
30.62,74.19,11.63,1
58.42,71.32,85.05,1
28.47,63.21,64.76,0
25.78,64.65,70.03,0
15.08,76.26,49.83,0
53.66,46.37,91.95,1
6.61,93.42,95.68,1
34.19,67.14,2.42,1
53.62,93.46,13.58,1
4.89,40.47,43.93,0
20.34,51.69,93.93,0
29.2,94.99,11.33,1
36.22,51.57,11.33,1
32.08,50.5,85.1,1
60.3,43.42,32.75,1
53.48,41.99,90.86,1
12.91,48.16,6.49,0
22.49,91.53,0.0,1
35.03,84.64,10.24,1
15.25,72.23,13.0,0
14.98,81.81,52.81,0
8.11,49.13,15.82,0
38.44,75.15,14.43,1
17.44,92.43,41.79,1
38.32,74.64,20.5,1
43.59,67.58,98.51,1
36.94,84.57,16.3,1
12.43,97.89,26.19,1
34.26,85.87,18.67,1
18.56,88.39,46.26,1
32.74,45.03,12.31,1
21.4,56.13,60.71,0
37.05,88.3,10.78,1
27.68,88.26,48.71,1
18.07,40.49,76.87,0
12.97,58.85,71.56,0
55.12,60.52,82.51,1
63.65,98.47,5.13,1
30.61,76.72,21.39,1
36.8,87.38,19.98,1
27.46,56.56,81.77,0
23.66,42.37,43.65,0
27.0,85.24,58.56,1
46.52,100.0,2.14,1
23.85,35.01,7.29,1
44.12,87.46,3.1,1
31.99,95.24,6.35,1
50.73,65.09,62.14,1
14.29,57.65,6.18,0
15.57,69.23,44.2,0
23.96,86.37,67.89,1
39.03,81.5,11.68,1
35.47,39.28,14.06,1
28.52,95.79,92.7,1
35.96,86.14,23.01,1
13.93,66.56,16.39,0
25.01,97.3,51.09,1
32.73,54.89,7.39,1
11.93,78.5,39.93,0
31.37,78.45,18.06,1
15.75,68.78,7.76,0
28.89,85.84,15.44,1
13.36,74.85,22.56,0
9.33,44.65,18.08,0
38.93,84.94,20.38,1
30.87,71.0,85.27,0
24.44,93.28,98.79,1
1.71,71.19,19.03,0
46.75,57.63,94.81,1
40.1,76.47,16.94,1
29.37,62.95,53.76,0
16.57,63.66,27.97,0
58.88,87.2,1.14,1
49.31,84.45,10.58,1
23.63,93.41,83.65,1
27.75,41.93,2.54,1
26.45,44.33,2.14,1
4.84,74.24,19.64,0
57.62,85.55,11.45,1
10.08,41.55,18.57,0
3.72,72.42,13.47,0
16.59,38.22,7.91,0
31.07,59.9,70.73,0
30.98,72.57,13.4,1
28.81,53.61,89.76,0
30.07,82.62,17.16,1
25.06,60.59,11.59,1
29.06,95.65,2.02,1
29.86,99.96,2.31,1
37.34,84.13,19.07,1
2.46,41.04,52.07,0
5.16,48.44,18.29,0
13.29,83.17,69.63,0
16.11,70.05,34.28,0
29.16,85.5,9.66,1
49.36,43.47,81.34,1
4.57,53.09,3.84,0
29.93,38.57,3.21,1
5.82,50.97,8.75,0
26.34,63.96,5.41,1
12.34,89.57,38.21,1
33.46,81.89,14.02,1
56.69,81.61,10.0,1
13.3,86.35,60.46,1
14.44,62.13,7.16,0
25.53,74.05,13.77,1
48.81,34.28,74.95,1
28.19,82.27,18.01,1
26.7,55.16,87.0,0
28.5,97.84,90.62,1
18.24,94.52,98.47,1
38.6,40.97,10.99,1
19.92,100.0,90.39,1
24.77,49.08,3.83,1
3.47,70.0,16.47,0
50.61,86.15,6.79,1
23.94,47.33,83.29,0
0.91,48.65,45.31,0
33.85,57.96,8.76,1
28.06,47.39,6.27,1
25.08,40.66,77.53,0
12.23,66.62,11.68,0
46.34,98.47,4.71,1
23.06,37.23,8.64,1
38.62,71.92,14.73,1
32.06,53.73,71.38,0
5.31,87.66,67.17,1
65.74,86.62,6.79,1
11.48,67.92,1.38,0
16.0,75.6,67.61,0
27.5,94.66,3.27,1
45.65,81.46,12.68,1
30.82,67.06,77.44,0
30.0,87.21,17.85,1
26.95,58.7,82.74,0
7.96,97.17,76.79,1
21.21,44.76,52.8,0
25.16,84.42,8.88,1
36.61,72.41,23.44,1
58.16,85.85,3.57,1
41.03,98.04,0.76,1
35.6,74.12,16.88,1
15.44,62.64,48.74,0
